created_at	favorite_count	retweet_count	source	retweeted	id	full_text	hashtags
2021-01-23 16:57:24	0	2137	Twitter for iPhone	False	1353024043893587969	RT @Politicsinsider: AOC says FEMA is preparing to cover $2 billion in COVID-19 funeral costs across the US: 'We finally got it done' https://t.co/q8mGc3sW55	[]
2021-01-23 16:52:58	0	1176	Twitter for iPhone	False	1353022925662781445	"RT @nycDSA: ""Yes, change happens at the ballot box. Yes, change happens in policy. But change happens on the picket-line too, and we can't ever forget that. That kind of solidarity is how we win everything.”

-@AOC

🌹✊🏼✊🏾💯

#HuntsPointStrike #SolidarityForever https://t.co/m78XauCWqN"	[]
2021-01-23 04:44:15	36473	1971	Twitter for iPhone	False	1352839540956913665	The Bronx does it better 😉💪🏽 https://t.co/MtPJusowKZ	[]
2021-01-23 04:33:25	0	676	Twitter for iPhone	False	1352836813463949313	"RT @CWEBCRUZER: BREAKING: Teamsters Local 202 has reached a tentative agreement with the Hunts Point Produce Market owners following a weeklong strike. Members will vote tomorrow morning. 

Effort came after elected such as @AOC + @RitchieTorres stepped in to back the 1,400 workers. https://t.co/UxhFmymfCU"	[]
2021-01-23 03:45:01	22524	1161	Twitter for iPhone	False	1352824633393819648	Let’s go! 💪🏽💪🏽💪🏽 https://t.co/zFAbzalvcR	[]
2021-01-23 03:16:46	24868	1472	Twitter for iPhone	False	1352817523020980224	"Another night on the picket line with @TeamstersJC16 and you never know who you’re going to meet 🤗

HUGE thank you to @PadmaLakshmi who showed up in solidarity with produce workers and delivered pizza 🍕 to keep the party bumping. Happy to help hand it out! https://t.co/f7FuD7aPyz"	[]
2021-01-23 03:11:02	2889	28	Twitter for iPhone	False	1352816080012664832	@HondaWang @sicknerpe @JonahFurman Padma donated them!	[]
2021-01-23 00:04:51	19532	1823	Twitter for iPhone	False	1352769226092793862	They deleted it. Still gotta let them unionize though 😌 https://t.co/HpbWKSksqy	[]
2021-01-23 00:01:54	72626	3691	Twitter for iPhone	False	1352768483101200385	On one hand you have to laugh, and on the other know that the reason they were this brazen is because they thought they were going to succeed.	[]
2021-01-22 23:58:53	100249	9919	Twitter for iPhone	False	1352767726117408769	"“Just wanted to incriminate myself a little”

Well, you did! https://t.co/Y0MbtHwsUr"	[]
2021-01-22 23:11:20	186417	22113	Twitter for iPhone	False	1352755760669851648	Cool meme now you have to let your workers unionize https://t.co/g8ZAGawE2X	[]
2021-01-22 23:02:32	2932	94	Twitter for iPhone	False	1352753543929851905	@KajiDousa @WhiteHouse @VP @NewSanctuaryNYC @AlOtroLado_Org @RAICESTEXAS I’ll follow up and see if we’ve started a case for him	[]
2021-01-22 22:55:26	0	19513	Twitter for iPhone	False	1352751755243696136	RT @AnandWrites: If you like Bernie memes, you're going to love Medicare for All.	[]
2021-01-22 22:51:33	0	7607	Twitter for iPhone	False	1352750781720633344	"RT @kylegriffin1: Sen. Richard Blumenthal to CNN on Hawley and Cruz: ""If the facts warrant it, if the Ethics Commission recommends it, I would support expulsion."""	[]
2021-01-22 20:04:54	8200	95	Twitter for iPhone	False	1352708841293701120	@AndrewBellBNN Jerky, cookies, goldfish, fruit snacks, chips, etc	[]
2021-01-22 19:56:14	80319	1390	Twitter for iPhone	False	1352706658267443200	Update Part 2: The snacks have been delivered!	[]
2021-01-22 19:41:46	0	587	Twitter for iPhone	False	1352703018660229125	RT @RitchieTorres: Representative @AOC and I co-led a letter from the NYC Congressional Delegation, demanding federal intervention. The essential workers of the Hunts Point Market--which makes up 60% of NYC's produce supply--have suffered too much for too long. https://t.co/SPNgO1FgAZ	[]
2021-01-22 19:34:07	1031	61	Twitter for iPhone	False	1352701095857057798	@JoannaFantozzi It’s already passed and signed into law - we tucked it into the last COVID bill Trump signed.	[]
2021-01-22 19:04:06	37012	4875	Twitter for iPhone	False	1352693542003601408	"For people asking: yes! We secured COVID funeral cost reimbursements nationwide.

This effort was inspired by my district, but the legislation covers all impacted families in the United States. More details to come as FEMA  finalizes distribution details. https://t.co/yj8qqvxl45"	[]
2021-01-22 18:55:41	821	26	Twitter for iPhone	False	1352691421761908749	@WheresMyArk_23 It is country-wide! 💜	[]
2021-01-22 18:55:08	20501	948	Twitter for iPhone	False	1352691282603364362	"My dad passed away when I was a teen, &amp; I had to arrange his services. The funeral expenses were part of the financial devastation, and I never wanted anyone else to experience that.

There is so much left to do. As we fight on M4A &amp; more, this was a small yet crucial victory. 💜"	[]
2021-01-22 18:43:43	13210	944	Twitter for iPhone	False	1352688412076204036	"As soon as the FEMA distribution details are finalized, we’ll share with you all how to get this needed relief.

Our aim is for all COVID losses to be eligible.

Thank you @Elmcor, @SenSchumer, @RepBarbaraLee, and the many other partners in this process to get this done."	[]
2021-01-22 18:43:43	4870	478	Twitter for iPhone	False	1352688411136716802	"After many months of work, in the tumult of the late Dec COVID package we were finally able to work in FEMA funeral reimbursement for everyone in the country who lost a loved one due to COVID.

Current status: $2 billion has been approved, and FEMA is now setting up the program."	[]
2021-01-22 18:43:43	3715	362	Twitter for iPhone	False	1352688410142658565	"This effort began with Elmhurst community leaders flagging early the disparate impact of COVID cases compounded w/ the devastating economic impact of funeral expenses.

We got to work right away, and partnered w/ @SenSchumer to prioritize it in relief.
https://t.co/lef6BKPTc3"	[]
2021-01-22 18:43:43	32113	3766	Twitter for iPhone	False	1352688409173753859	"After our BX+Queens district became the most COVID-hit in the country, I spent much of last year working on an issue that was devastating our families: funeral costs.

We finally got it done.

People will soon be able to get COVID funeral costs reimbursed.
https://t.co/KeYsVbr8js"	[]
2021-01-22 15:45:23	0	3197	Twitter for iPhone	False	1352643530552958977	RT @AP: BREAKING: House Speaker Nancy Pelosi plans to send the article of impeachment against Donald Trump to the Senate on Monday, launching the start of the former president's trial on a charge of incitement of insurrection over the deadly Capitol riot. https://t.co/VOqWUMyigK	[]
2021-01-22 15:44:39	27337	1008	Twitter for iPhone	False	1352643346330738689	myself, @IlhanMN, &amp; @RashidaTlaib*	[]
2021-01-22 15:12:09	113528	15973	Twitter for iPhone	False	1352635170269102082	"GOP lawmakers campaigned with images of them cocking guns next to photos of myself, 

Now they are trying to violate DC law and House rules to sneak guns onto the House floor two weeks after a white supremacist insurrection that killed 5 people.

Why? https://t.co/p63iTKYtvy"	[]
2021-01-22 05:44:06	0	11311	Twitter for iPhone	False	1352492213658398721	RT @MondaireJones: Kevin, American troops are in the Capitol because you, along with 138 other members of your caucus, helped to incite the violent insurrection on January 6th. https://t.co/G61bNlqS3x	[]
2021-01-22 03:55:28	0	4310	Twitter for iPhone	False	1352464875440758792	"RT @CuomoPrimeTime: ""Let's bring up a vote to expel Ted Cruz and Josh Hawley from the Senate,"" says Rep. @AOC.

""We should be actually bringing justice to the members of Congress and the members of the Senate who also helped support this insurrection,"" she tells @ChrisCuomo. https://t.co/aPS4p5P4M7"	[]
2021-01-22 03:44:56	16718	109	Twitter for iPhone	False	1352462226318389248	@KristinMinkDC Hope you and baby are doing well! 💞	[]
2021-01-22 03:42:26	173000	5126	Twitter for iPhone	False	1352461595419488259	Update: looks like they’re letting them back into the Capitol. The offer on snacks, etc still stands!	[]
2021-01-22 03:38:21	84765	12843	Twitter for iPhone	False	1352460566749700098	"Rep. Malliotakis deliberately amplified a known lie and tried to overturn our election on it, which incited an insurrection of white supremacists that killed 5 people.

Her district is 30-40% people of color. How safe do you think they feel under her leadership? This is shameful. https://t.co/1E5QxrcPdL"	[]
2021-01-22 03:13:31	14281	1008	Twitter for iPhone	False	1352454317282893836	"Top winter picket line accessories:
📢 Bullhorn
🧤 Gloves
♨️ Handwarmers
🤝 Solidarity

Shout out @TeenVogue for covering these important issues with the depth that they deserve.

Let’s get these produce workers the buck they’re asking for. 💪🏽 https://t.co/uz6lMSQuPE"	[]
2021-01-22 03:06:09	268290	21273	Twitter for iPhone	False	1352452462255419392	"Yeah this is not okay.

My office is free this week to any service members who’d like to use it for a break or take nap on the couch. We’ll stock up on snacks for you all too.

(We’re in the middle of moving offices and it’s a bit messy so don’t judge, but make yourself at home!) https://t.co/JyEvC4kg6o"	[]
2021-01-22 02:32:34	0	153	Twitter for iPhone	False	1352444011877978112	"RT @vplus: LIVE SHORTLY ON CNN WITH @ChrisCuomo:

REP. @AOC"	[]
2021-01-21 23:34:26	0	22193	Twitter for iPhone	False	1352399185916604416	RT @MSNBC: JUST IN: Washington Post reports that Michael Flynn's brother, Gen. Charles Flynn, was on the Pentagon call with Capitol Police that resisted their emergency pleas for calling in the National Guard during the Capitol attack. The Army previously denied that Flynn was on the call. https://t.co/qyMFFhT4YM	[]
2021-01-21 22:42:27	0	559	Twitter for iPhone	False	1352386101563052033	RT @alexnpress: 📢@TeamstersJC16 Local 202 is still on strike and @AOC joined them. @CTULocal1 might have to strike too. Peter Robb is out of a job and @newyorkerunion won’t work.📢 I wrote about how organized labor spent the first 24 hours of the Biden presidency https://t.co/NzFXtYthdd	[]
2021-01-21 22:35:29	0	814	Twitter for iPhone	False	1352384349145096201	"RT @organizeworkers: Check out @AOC at the @TeamstersJC16 picket line last night!

We are proud to stand with elected officials who know that labor makes the world go round. https://t.co/8mlvEgQGqn"	[]
2021-01-21 19:12:37	0	8075	Twitter for iPhone	False	1352333294285811716	"RT @RoKhanna: Starting today, we have a mandate to deliver for people.

$2000 checks. Green New Deal. Medicare for All. Tuition free college. It's time to do our jobs and deliver the real change America needs."	[]
2021-01-21 18:46:11	0	602	Twitter for iPhone	False	1352326642006425606	"RT @brigidbergin: ""When you're standing on this line, you're not just asking for $1, you are asking for transformational change for your lives, over the lives of every food worker across this country, for kids or food workers across the country,"" - @AOC   https://t.co/eNJPwLWBHw via @dcruz"	[]
2021-01-21 05:57:14	11844	57	Twitter for iPhone	False	1352133130967281666	@bendelacreme Love you back! 👑	[]
2021-01-21 05:37:19	773025	107053	Twitter for iPhone	False	1352128118035722240	"Nice tweet Sen. Cruz! Quick question: do you also believe the Geneva Convention was about the views of the citizens of Geneva?

Asking for everyone who believes US Senators should be competent and not undermine our elections to incite insurrection against the United States https://t.co/mMf8iDo72G"	[]
2021-01-21 04:03:40	0	696	Twitter for iPhone	False	1352104550992408577	"RT @PIX11News: @AOC Rep. @AOC joined the picket line of the Hunts Point Market workers' strike, where employees are demanding a raise after being praised throughout 2020 as essential workers. @PIX11Joe was on the scene.

MORE: https://t.co/XuayygSlGS https://t.co/f4RFIYM7EW"	[]
2021-01-21 03:27:41	0	2234	Twitter for iPhone	False	1352095493950754817	"RT @HondaWang: I made a TikTok summarizing the situation at the #HuntsPointStrike. We need to turn out for these essential workers who deserve everything they’re asking for. 

Join them at the picket line by signing up at this link: https://t.co/05OKDivRVd https://t.co/ysxIgkScDU"	['HuntsPointStrike']
2021-01-21 03:19:19	44191	2976	Twitter for iPhone	False	1352093388481441793	!!! https://t.co/ZzuuTD9vBf	[]
2021-01-21 03:14:56	467759	51991	Twitter for iPhone	False	1352092285438226434	OK now let’s cancel them https://t.co/KUt0wSacuj	[]
2021-01-21 03:13:24	63864	7675	Twitter for iPhone	False	1352091901470629899	"It’s embarrassing that a corporation enjoying pandemic profits, millions in PPP &amp; more in tax giveaways is fighting a $1 raise for essential workers who‘ve risked their lives all year to feed us.

It’s time we stand up for essential workers everywhere. Thank you @TeamstersJC16 💪🏽 https://t.co/pP7pDQITP8"	[]
2021-01-21 02:40:11	0	4858	Twitter for iPhone	False	1352083542570901504	RT @MikeElk: .@AOC working the bullhorn on the picket line for 1,400 striking Hunts grocery workers in the Bronx https://t.co/IdJ3UqHwfQ	[]
2021-01-21 02:24:29	0	2794	Twitter for iPhone	False	1352079591318450179	RT @GregJKrieg: AOC visits striking produce workers — essential workers who want a modest raise — at Hunts Point market in the South Bronx: https://t.co/IwkkuGDjjP	[]
2021-01-20 23:52:16	0	31546	Twitter for iPhone	False	1352041285469810690	"RT @IlhanMN: Elections have consequences. 

Biden within hours of taking the oath of office was able to: revoke Muslim ban, rejoin Paris Climate Agreement, 
extend federal eviction moratorium,
rescind Census orders to exclude non-citizens, preserve/fortify DACA and much more.

It’s a new day."	[]
2021-01-20 21:10:51	12177	937	Twitter for iPhone	False	1352000662842855428	See you there! ✊🏽 #HuntsPointStrike https://t.co/f6LuseM6Ya	['HuntsPointStrike']
2021-01-20 20:40:04	52597	3133	Twitter for iPhone	False	1351992914650476544	"Stocking up on Bustelo + hot chocolate to support the picket line of @TeamstersJC16 workers later!

Hundreds are on strike at Hunts Point Market in the Bronx for a $1 raise.

They need our support! Check out their story &amp; thank a food worker today ☺️
https://t.co/mrbU2dLsgI https://t.co/5IyPnYtAxp"	[]
2021-01-20 18:18:26	0	31953	Twitter for iPhone	False	1351957270314278914	"RT @AyannaPressley: Somehow we weathered and witnessed
A nation that isn't broken
but simply unfinished
There is always light
if only we're brave enough to see it
if only we're brave enough to be it.

— Amanda Gorman"	[]
2021-01-20 17:39:16	443944	35976	Twitter for iPhone	False	1351947415771893763	"A historic day. Congratulations to our new President @JoeBiden and our new Vice President @KamalaHarris.

Now we must begin creating justice, healing our planet, and improving the material conditions for all people.

The work is on all of us to organize and build a better future."	[]
2021-01-18 18:32:29	329117	41536	Twitter for iPhone	False	1351236031065038848	Abolish ICE. https://t.co/h4zIbesjRe	[]
2021-01-18 18:26:02	0	3866	Twitter for iPhone	False	1351234410683785217	RT @jbouie: For MLK Day, here a passage from his book “Where Do We Go From Here: Chaos or Community?” https://t.co/c086OxuwKS	[]
2021-01-18 18:08:40	2293	137	Twitter for iPhone	False	1351230037022928898	"@KatieHerringt13 Try starting with “Why We Can’t Wait” - it is short, but very powerful. Fits in a small purse or big pocket :)

Letter from a Birmingham Jail is one of the excerpts from Why We Can’t Wait (I find that the letter is more impactful as written within the context of the book)."	[]
2021-01-18 17:55:41	7475	781	Twitter for iPhone	False	1351226772407382018	You can join @JumaaneWilliams, @AyannaPressley, @ninaturner, @JamaalBowmanNY for a reading of the Drum Major Instinct today: https://t.co/9wHmFzpm2v	[]
2021-01-18 17:54:09	100413	12977	Twitter for iPhone	False	1351226384471961609	"MLK deserves actual study. If you haven’t had the chance to, use today to take in his work.

Places to start-

Speeches:
- Drum Major Instinct
- To the Mountaintop
- Beyond Vietnam

Books:
- Why We Can’t Wait
- Where Do We Go From Here: Chaos or Community?
- All Labor Has Dignity"	[]
2021-01-18 17:38:40	0	6989	Twitter for iPhone	False	1351222487535804420	"RT @JamaalBowmanNY: “It’s much easier to integrate a lunch counter than it is to guarantee an income to get rid of poverty for negroes and all people.”

On this MLK Day, let us push for more than just decency by recommitting to the struggle for genuine economic, social, and political equality. https://t.co/8OzMPZBJxx"	[]
2021-01-18 17:38:08	0	6157	Twitter for iPhone	False	1351222356455391234	"RT @AyannaPressley: Good afternoon. 

Dr. King was an anti-war, anti-capitalist justice seeker who rejected poverty, racism, militarism and the death penalty. https://t.co/3Ds1TCOJag"	[]
2021-01-18 16:46:22	247185	21824	Twitter for iPhone	False	1351209329140125697	"“I imagine you already know that I am much more socialistic in my economic theory than capitalistic...”

- MLK Jr"	[]
2021-01-18 16:44:04	42558	2642	Twitter for iPhone	False	1351208746714849280	"...and Thomas Jefferson?: ""We hold these truths to be self-evident, that all men are created equal ..."" So the question is not whether we will be extremists, but what kind.”

- Dr. Martin Luther King, Jr."	[]
2021-01-18 16:44:03	34746	1901	Twitter for iPhone	False	1351208745871810563	"...was not Jesus an extremist for love?: ""Love your enemies, bless them that curse you, do good to them that hate you, and pray for them which despitefully use you, and persecute you”..."	[]
2021-01-18 16:44:03	62532	4663	Twitter for iPhone	False	1351208744965844994	“But though I was initially disappointed at being categorized as an extremist, as I continued to think about the matter I gradually gained a measure of satisfaction from the label...	[]
2021-01-18 16:39:43	221014	33059	Twitter for iPhone	False	1351207653465346051	"“The problems of racial injustice and economic injustice cannot be solved without a radical redistribution of political and economic power.” 

- MLK Jr."	[]
2021-01-17 17:41:54	0	6670	Twitter for iPhone	False	1350860915617497090	"RT @CNNPolitics: ""I'm not going to lose my son at the end of 2020 and lose my country and my republic in 2021,"" Rep. Jamie Raskin says as he presses forward with impeachment articles while mourning his son. #CNNSOTU https://t.co/PFPn9X4oic"	[]
2021-01-16 20:02:12	1711	31	Twitter for iPhone	False	1350533834513776644	@AppleTreeDay I 💚 this! 🌱	[]
2021-01-16 19:26:23	24937	1448	Twitter for iPhone	False	1350524818974715904	“Imagining a better future, whether it includes gigantic house parties or just more hugs, helps humans cope with difficult times.” https://t.co/wBfIiXA1O1	[]
2021-01-16 19:25:07	140206	7249	Twitter for iPhone	False	1350524500639678467	"Just a penguin dance throwback from the before times 🐧🐥

Today in the NYT there’s a story about how imagining activities &amp; scenes to look forward to can help us with difficult times during the pandemic.

I’m looking forward to big dinners w/ friends &amp; live shows. How about you? https://t.co/FXJ9H7Fjfn"	[]
2021-01-16 17:06:07	0	4258	Twitter for iPhone	False	1350489520832204800	"RT @RepBarbaraLee: The climate crisis is here. 

We need a #GreenNewDeal."	['GreenNewDeal']
2021-01-16 17:03:56	0	4724	Twitter for iPhone	False	1350488972049395716	RT @MondaireJones: The filibuster is a Jim Crow relic that must be abolished.	[]
2021-01-16 16:52:59	221543	27282	Twitter for iPhone	False	1350486217218023429	Abolish the death penalty. https://t.co/LfNxdfVcbB	[]
2021-01-16 04:51:51	0	13337	Twitter for iPhone	False	1350304739255328768	RT @helenprejean: Justice Sotomayor opens her dissent in U.S. v. Dustin Higgs by saying the names of every person executed by the federal government over the past year. https://t.co/KLHcRTWMIZ	[]
2021-01-16 03:44:59	38883	1394	Twitter for iPhone	False	1350287909778305026	Jan’s all clear, folks! 😉 I can vouch for her, she was mentoring me in the women’s reading room that week. https://t.co/5PPa8W8ilI	[]
2021-01-16 03:22:09	0	8665	Twitter for iPhone	False	1350282164315824136	"RT @PramilaJayapal: I will not stop talking about how I was ready to fight for my life.

I will not stop talking about hearing the insurrectionists on the other side of the door.

I will not stop talking about being forced into a superspreader event.

Hold EVERYONE involved fully accountable. https://t.co/BuHq6YcT8y"	[]
2021-01-16 02:49:37	0	7715	Twitter for iPhone	False	1350273976531116040	"RT @MSNBC: Rep. Ocasio-Cortez on Congress members who may be sympathetic towards the rioter carrying Confederate flag: ""The Confederacy were a band of enemies and traitors to the U.S. ... if they find more sympathy with them, then perhaps they shouldn't be serving in the U.S. Congress."" https://t.co/tLyTFuARmz"	[]
2021-01-16 01:49:16	244	35	Twitter for iPhone	False	1350258790470443009	"@mic_mic_bungeez Yes! @OpenSecretsDC is a good one. Here’s my page, but you can look up anyone’s. 

Look at the “PAC” section under “business.” That’s where corporate PAC money can be found.

Note: the “top contributors” section is NOT it,those are often employee donations https://t.co/gLb96YJaPx"	[]
2021-01-16 01:40:00	14169	803	Twitter for iPhone	False	1350256456604524545	Any members who voted to overturn the election* but also some have indicated they may suspend political donations in general, at least for the time being	[]
2021-01-16 01:38:44	30108	2225	Twitter for iPhone	False	1350256139255087104	"The way you can tell if a company actually means it is if they say they aren’t giving to any members PERIOD or at bare minimum this *cycle.*

Reminder you can also elect members who don’t take corporate money at all, &amp; are funded by small dollar donations from everyday people 😉"	[]
2021-01-16 01:35:29	44582	5874	Twitter for iPhone	False	1350255318362693634	"The issue w this is that donations are not done by months, they’re measured by election cycles.

It’s pretty normal for a member to not get a max-out check in the first 6 mos. This announcement doesn’t mean much bc they can still max out to ppl who undermined the election in July https://t.co/ajDvStxEN5"	[]
2021-01-16 01:18:14	0	1148	Twitter for iPhone	False	1350250979388780545	"RT @hunterw: .@AOC pointed to her past questioning  of Mark Zuckerberg to show people have been aware of disinformation and white supremacy on the platform for a long time and that Facebook hasn't done enough about it. 

Here's her exchange with Zuckerberg from 2019 - https://t.co/53YLo6hmkw"	[]
2021-01-16 01:15:42	217833	24266	Twitter for iPhone	False	1350250343351914502	"I can say with 100% confidence I didn’t give any Capitol tours to anyone last week.

Any Republicans out there who want to join us in answering this question? https://t.co/gtGODzjuWX"	[]
2021-01-16 01:05:45	0	6442	Twitter for iPhone	False	1350247835388801024	"RT @hunterw: .@AOC: ""Mark Zuckerberg and Facebook bear partial responsibility for Wednesday's events. Period."""	[]
2021-01-15 22:11:40	26413	1697	Twitter for iPhone	False	1350204026080669697	"To my Bronx &amp; Queens constituents: if you haven’t heard or seen in your inbox, due to the events of this week I’m convening an emergency town hall starting at 6:30pm to answer your questions.

Check @RepAOC for details or your inbox if you’re subscribed to our NY-14 newsletter."	[]
2021-01-15 22:07:11	0	871	Twitter for iPhone	False	1350202900740513796	RT @JesseRodriguez: Tonight on @maddow: @AOC https://t.co/y1M5fLhgyg	[]
2021-01-15 18:10:18	216363	30906	Twitter for iPhone	False	1350143285059325958	These GOP lawmakers trying to backtrack like “I was NOT voting to overturn the election with a lie I fed my white supremacist base, I was simply amplifying concerns that challenge the legitimacy of Black electorates in Philadelphia and Detroit and Latino electorates in Arizona”	[]
2021-01-15 18:01:03	205125	33918	Twitter for iPhone	False	1350140959368093699	"Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacists who attacked our Capitol.

While you may politically regret what you’ve revealed about yourself, you still have no place in public office.

Resign. https://t.co/Cduo5W35ds https://t.co/Owx4C8iAHY"	[]
2021-01-15 15:19:28	0	4720	Twitter for iPhone	False	1350100294110228484	RT @kylegriffin1: Lawmakers who interacted with the pro-Trump protesters who rioted at the Capitol last week could face criminal charges and will almost certainly come under close scrutiny in the burgeoning federal investigation into the assault. https://t.co/DPjUL3kEA1	[]
2021-01-15 13:28:04	0	12430	Twitter for iPhone	False	1350072258316926976	"RT @bradheath: NEW from @Reuters: Federal prosecutors have offered an ominous new assessment of the mob that stormed the U.S. Capitol last week, saying they had ""strong evidence"" that ""the intent of the Capitol rioters was to capture and assassinate elected officials.""

https://t.co/ieFrpb6YFG"	[]
2021-01-15 00:02:25	110186	11916	Twitter for iPhone	False	1349869510996750337	Unemployment benefits should be retroactive too. https://t.co/WRIiBAe0NY	[]
2021-01-15 00:00:54	0	7223	Twitter for iPhone	False	1349869128434278404	"RT @JStein_WaPo: Rep. Ocasio-Cortez (D-NY) says Dems should pass $2K on top of the $600 from December, rather than add $1,400 to get $600 to $2K. 

""$2,000 means $2,000. $2,000 does not mean $1,400,″ @AOC tells us

https://t.co/mww4nQ470F"	[]
2021-01-14 23:28:31	256431	26791	Twitter for iPhone	False	1349860978842808324	People really twist themselves into knots giving platforms to white supremacists and their enablers like “come on everyone, we must listen to both sides equally: fact and fiction”	[]
2021-01-14 23:15:33	1143	68	Twitter for iPhone	False	1349857716857143298	@cmclymer Bronx veterans, too! Our district includes both boroughs :)	[]
2021-01-14 23:11:20	0	1577	Twitter for iPhone	False	1349856655140380674	RT @cmclymer: This is pretty cool: Rep. @AOC has an opening for a Wounded Warrior Fellowship based out of her district office in Jackson Heights, Queens. Must be a veteran, honorably discharged, released from AD in past 5 years, at least  20% service-connected... More: https://t.co/zJENRmtDP8	[]
2021-01-14 23:08:47	85055	4956	Twitter for iPhone	False	1349856015131545600	"On a lighter note there was also another viral photoshopped tweet about my shoes (😬) but also now ppl are asking if I need shoes 😭 no thanks. That was fake too!

Sometimes when people call me “extreme” I wonder how many fake Facebook stories/posts they’ve been exposed to"	[]
2021-01-14 22:59:08	156917	22323	Twitter for iPhone	False	1349853584075186179	"FYI there is (yet another) viral misinformation campaign going on, this time a false tweet that’s been photoshopped to look like I sent out a call for a “purge.”

Unsurprisingly it’s circulating like wildfire on FB &amp; Twitter. This is one way death threats &amp; targeting ramp up."	[]
